SiteCode,No,NoType,Assigned,GroupNo,Space,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Building Phases_Building Phase,Start Date,End Date,Real Date,Period_Date,Attribution
SKH03,238,Deposit,TRUE,825,301,743,Floor,in situ,Floor with some stones (padstones?) and wooden sill threshold; =093,FALSE,13/06/2003,OV,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
SKH03,301,Group,TRUE,756,301,743,Building,in situ,earlier 19th c. phase of room 15,FALSE,13/06/2003,OV,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
SKH03,306,Deposit,TRUE,826,301,743,Floor,in situ,Turf & ash floor in eastern half of 301,FALSE,14/06/2003,OV,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
SKH03,307,Deposit,TRUE,826,301,743,Floor,in situ,Ash dumps - surface of s-side of eastern half of 301; from stove?,FALSE,14/06/2003,OV,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
SKH03,357,Deposit,TRUE,825,301,743,Wall,disturbed,Turf collapse - remains of destroyed north wall of 301,FALSE,20/06/2003,OV,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
SKH03,425,Deposit,TRUE,826,301,743,Floor,in situ,Turf collapse or floor?,FALSE,20/06/2003,OV/JH,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
SKH03,426,Deposit,TRUE,825,301,743,Wall,disorganized,Turf collapse,FALSE,25/06/2003,JH,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
SKH04,825,Group,TRUE,301,301,161/743,Room,in situ,eastern room,FALSE,,,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
SKH04,826,Group,TRUE,301,301,161/743,Room,in situ,western room,FALSE,,,S4.4,1800,1840,1800-1840,1780-1840,Pantry/Kitchen
SKH02,57,Deposit,TRUE,300,300,161,Floor,in situ,19th c. Ash dumps,TRUE,04/06/2002,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH02,60,Deposit,TRUE,300,300,161,Floor,in situ,19th c. Ash dump in pit/depression,TRUE,04/06/2002,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH02,61,Cut,TRUE,300,300,161,Post setting,in situ,cut/depression -posthole or postpad?,FALSE,04/06/2002,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH02,62,Deposit,TRUE,300,300,161,Floor,in situ,19th c. Ash dump,TRUE,04/06/2002,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH02,65,Deposit,TRUE,300,300,161,Floor,in situ,19th c. Dung floor,TRUE,04/06/2002,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH02,87,Deposit,TRUE,300,300,161,Floor,in situ,paved floor/surface,FALSE,06/06/2002,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH02,109,Deposit,TRUE,300,300,161,Wall,in situ,re-build of north wall of room 15,FALSE,12/06/2002,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH03,171,Deposit,TRUE,300,300,743,Floor,in situ,Wood ash deposit; = 057,FALSE,03/06/2003,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH03,178,Deposit,TRUE,300,300,743,Floor,in situ,Paving and ash floor layer,FALSE,04/06/2003,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH03,184,Deposit,TRUE,300,300,743,Floor,in situ,Turf (or dung) floor,FALSE,05/06/2003,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH03,234,Deposit,TRUE,300,300,743,Floor,in situ,Paved surface,FALSE,06/06/2003,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH03,245,Deposit,TRUE,300,300,743,Wall,in situ,Wall of turf and stone - narrowing of room 15,FALSE,10/06/2003,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH03,267,Deposit,TRUE,300,300,743,Floor,disorganized,Turf mixed with ash and earth - floor?,FALSE,11/06/2003,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH03,300,Group,TRUE,756,300,743,Building,in situ,latest 19th c. phase of room 15,FALSE,13/06/2003,OV,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH04,856,Deposit,TRUE,300,300,743,Wall,in situ,southern wall of room 300,FALSE,04/06/2004,CKH,S4.5,1840,1890,1840-1890,1840-1900,Pantry/Kitchen
SKH02,14,Deposit,TRUE,300,300,161,Midden,in situ,19th c. Midden dump,TRUE,24/05/2002,OV,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH02,18,Deposit,TRUE,300,300,161,Wall,disorganized,roof collapse,FALSE,29/05/2002,OV,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH02,73,Deposit,TRUE,300,300,161,Wall,disorganized,turf debris over wall 107,FALSE,05/06/2002,MS,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH02,86,Deposit,TRUE,300,300,161,Wall,disorganized,20th c. wall collapse - poss. Assoc. With 70,FALSE,06/06/2002,MS/SÞ,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH02,96,Deposit,TRUE,300,300,161,External area,disturbed,organic-rich cobble surface? External/north of 300,FALSE,10/06/2002,MS,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH02,104,Deposit,TRUE,300,300,161,Wall,disorganized,roof/wall collapse,FALSE,11/06/2002,SÞ,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH02,105,Deposit,TRUE,300,300,161,Wall,disorganized,roof/wall collapse - prob. From room 15,FALSE,11/06/2002,MS,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH02,112,Deposit,TRUE,300,300,161,Wall,disorganized,roof/wall collapse,FALSE,12/06/2002,SÞ,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH02,118,Deposit,TRUE,300,300,161,Midden,disorganized,unexc. organic midden layer/surface? - prob same as ???,FALSE,12/06/2002,MS,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH03,169,Deposit,TRUE,300,300,743,Midden,in situ,19th century midden deposit,FALSE,02/06/2003,OV,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH03,173,Deposit,TRUE,300,300,743,Wall,disorganized,Turf Collapse,FALSE,03/06/2003,OV,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH03,239,Deposit,TRUE,300,300,743,Wall,disorganized,Turf collapse; = 86,FALSE,06/06/2003,OV,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH03,241,Deposit,TRUE,300,300,743,External area,disturbed,Mixed turf debris; =96,FALSE,06/06/2003,OV,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH03,242,Deposit,TRUE,300,300,743,Wall,disorganized,Stengur Turf (collapse or surface),FALSE,06/06/2003,OV,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH03,256,Deposit,TRUE,300,300,743,Wall,disorganized,Mixed turf collapse from room 15,FALSE,10/06/2003,OV,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
SKH04,1200,Group,TRUE,163,1200,743,Building,in situ,Room from 18th c.,FALSE,08/07/2004,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH05,1512,Deposit,TRUE,1519,1200,161/743,Floor,in situ,charcoal layer and flagstones,TRUE,15/06/2005,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH05,1518,Deposit,TRUE,1519,1200,161/743,Floor,in situ,charcoal layer,TRUE,16/06/2005,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH05,1519,Group,TRUE,1200,1200,743,Floor,in situ,group of two charcoal layer [1512] and [1518],TRUE,16/06/2005,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH05,1521,Deposit,TRUE,1200,1200,743,Floor,in situ,turf deposit,TRUE,16/06/2005,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH05,1547,Deposit,TRUE,1200,1200,743,Floor,in situ,turf deposit and flagstones,FALSE,20/06/2005,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH05,1597,Deposit,TRUE,1200,1200,743,Floor,in situ,turf deposit / wall collapse; levelling,FALSE,22/06/2005,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH05,1662,Deposit,TRUE,1200,1200,743,Wall,in situ,sout wall (of room [1200]and others),FALSE,01/07/2005,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH05,1663,Deposit,TRUE,1200,1200,743,Wall,in situ,nort wall (of room [1200]and others),FALSE,01/07/2005,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH05,1678,Deposit,TRUE,1780,1780,161,Wall,in situ,wall (in east end of room [1200]) - poss rather passage 1780?,FALSE,04/07/2005,ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,1774,Deposit,TRUE,1780,1780,161,Wall,in situ,east wall in room [1200],FALSE,30/05/2006,AFH/SÞ,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,1780,Group,TRUE,163,1780,161,Door,in situ,passage east from room [1200] to main corridor,FALSE,30/05/2006,SÞ/AFH,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,1795,Deposit,TRUE,1780,1780,161,Floor,in situ,capstone in passage in room [1200] facing east,FALSE,30/05/2006,SÞ/AFH,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,1799,Deposit,TRUE,1528,1780,161,Drain,in situ,fill of drain in passage [1780],TRUE,31/05/2006,SÞ/AFH,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,2010,Deposit,TRUE,1528,1780,161,Drain,in situ,sidestones in passage,FALSE,13/06/2006,SÞ/AFH,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,2051,Deposit,TRUE,1200,1200,161/743,Wall,in situ,wall - ass w. 2551?,FALSE,15/06/2006,SGB/HK,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,2052,Deposit,TRUE,1780,1780,161/743,Wall,in situ,wall - ass w. 2551?,FALSE,15/06/2006,SGB/HK,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,2270,Deposit,TRUE,1200,1200,161/743,Floor,in situ,leveling layer - between floor!! NOT EXCAVATED,FALSE,27/06/2006,SÞ/ÁE,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,2536,Deposit,TRUE,1780,1780,161/743,Wall,in situ,wall -  north side of [1780/122],FALSE,12/07/2006,GML,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,2548,Deposit,TRUE,1200,1200,743/161,Wall,in situ,north wall of room [1200],FALSE,12/07/2006,GML,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH06,2549,Deposit,TRUE,1200,1200,743/161,Wall,in situ,south wall of room [1200],FALSE,12/07/2006,GML,S5.1,1720,1740,1720-1740,1720-1750,Bishops Dining Room
SKH04,1211,Group,TRUE,1200,1200,743,Floor,in situ,black turfy layer - UNEXC. In 2004; lower floor,FALSE,09/07/2004,ÁE/AH,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1346,Deposit,TRUE,1211,1200,743,Floor,in situ,"floor, black turfy",TRUE,30/05/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1347,Deposit,TRUE,1211,1200,743,Floor,in situ,"floor, black turfy",TRUE,30/05/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1348,Deposit,TRUE,1211,1200,743,Floor,in situ,"floor, black turfy",TRUE,30/05/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1349,Deposit,TRUE,1211,1200,743,Floor,in situ,"floor, black turfy",TRUE,30/05/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1350,Deposit,TRUE,1211,1200,743,Floor,in situ,"floor, black turfy",TRUE,30/05/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1390,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in rom [1200],TRUE,02/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1391,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in rom [1200],TRUE,02/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1392,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in rom [1200],TRUE,02/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1393,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in rom [1200],TRUE,02/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1423,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in room [1200],TRUE,06/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1424,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in room [1200],TRUE,06/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1425,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in room [1200],TRUE,06/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1426,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in room [1200],TRUE,06/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1448,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in room [1200],TRUE,09/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1449,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in room [1200],TRUE,09/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1450,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in room [1200],TRUE,09/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1468,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in room [1200],TRUE,10/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1469,Deposit,TRUE,1211,1200,743,Floor,in situ,floor in room [1200],TRUE,13/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1527,Deposit,TRUE,1528,1200,161/743,Floor,in situ,drain fill north side in room [1200],TRUE,16/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1528,Group,TRUE,1200,1200,743,Floor,in situ,group for drain [1527] and [1529],FALSE,16/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1529,Deposit,TRUE,1528,1200,161/743,Floor,in situ,sidestones in drain [1528],TRUE,16/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1607,Cut,TRUE,1528,1200,161/743,Floor,in situ,cut of drain [1528],FALSE,24/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1629,Group,TRUE,1200,1200,743,Floor,in situ,drain on sout side in room [1200],FALSE,28/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1630,Deposit,TRUE,1629,1200,743,Floor,in situ,fill in drain [1629],TRUE,28/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1631,Deposit,TRUE,1629,1200,743,Floor,in situ,sidestones in drain [1629],FALSE,28/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1632,Cut,TRUE,1629,1200,743,Floor,in situ,cut of drain [1629],FALSE,28/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1648,Deposit,TRUE,1629,1200,743,Floor,in situ,"turf deposit, sealing cut + side st in drain [1629]",FALSE,29/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1652,Deposit,TRUE,1629,1200,743,Floor,in situ,"fill of ""pit"" in drain [1629]",TRUE,30/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH05,1653,Cut,TRUE,1629,1200,743,Floor,in situ,"cut of ""pit"" in drain [1629]",FALSE,30/06/2005,ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH06,2185,Deposit,TRUE,1211,1200,161/743,Floor,in situ,possably drain fill ? - floor same as [2215],FALSE,21/06/2006,SÞ/ÁE,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH06,2215,Deposit,TRUE,1211,1200,161/743,Floor,in situ,strech of possible floor,TRUE,23/06/2006,ÁE/SÞ,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH06,2567,Deposit,TRUE,1528,1200,743,Floor,in situ,Stones in drain in Group [1528],FALSE,09/02/2007,SÞ,S5.2,1740,1760,1740-1760,1720-1780,Bishops Dining Room
SKH03,264,Group,TRUE,1200,1200,743,Drain,in situ,Drain in room 443,FALSE,13/06/2003,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,265,Deposit,TRUE,264,1200,743,Drain,in situ,Capping stones on top of drain,FALSE,11/06/2003,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,273,Deposit,TRUE,264,1200,743,Drain,in situ,Side stones in drain,FALSE,11/06/2003,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,317,Cut,TRUE,264,1200,743,Drain,in situ,Cut of drain,FALSE,14/06/2003,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,484,Deposit,TRUE,505,443,743,Door,in situ,Flagstone threshold,FALSE,30/06/2003,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,489,Deposit,TRUE,505,443,743,Door,in situ,Mixed turf debris leveling for flagstones,FALSE,01/07/2003,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,492,Deposit,TRUE,505,443,743,Door,in situ,Mixed turf debris leveling for flagstones,FALSE,01/07/2003,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,496,Cut,TRUE,505,443,743,Door,in situ,Sump drain,FALSE,01/07/2003,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,497,Deposit,TRUE,505,443,743,Door,disturbed,Mixed turfy fill,FALSE,01/07/2003,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,498,Deposit,TRUE,505,443,743,Door,disturbed,Mixed turfy fill,FALSE,01/07/2003,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,505,Group,TRUE,443,443,743,Door,in situ,drain (and entrance?),FALSE,02/07/2003,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,666,Group,TRUE,1200,1200,743,Room,in situ,western room 1200,FALSE,,,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,709,Group,TRUE,1200,1200,743,Room,in situ,middle room in 1200,FALSE,16/07/2003,JW,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH03,710,Group,TRUE,1200,1200,743,Room,in situ,eastern room in 1200,FALSE,16/07/2003,JW,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,932,Group,TRUE,1200,1200,743,Floor,in situ,upper floor,FALSE,10/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,952,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,FALSE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,953,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,FALSE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,954,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,FALSE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,955,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,FALSE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,956,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,957,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,958,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,959,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,960,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,961,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,962,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,963,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,964,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,965,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,966,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,967,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,968,Deposit,TRUE,932,1200,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,1003,Deposit,TRUE,831,1200,743,Floor,in situ,turf and birch bark floor/levelling,FALSE,14/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,1006,Deposit,TRUE,710,1200,743,Floor,in situ,turf levelling layer,FALSE,14/06/2004,BL,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,1157,Deposit,TRUE,932,1200,743,Floor,in situ,lower level of floor layer,TRUE,06/07/2004,AH,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,1178,Deposit,TRUE,710,1200,743,Floor,in situ,turf construction layer?,FALSE,07/07/2004,EH,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,1180,Deposit,TRUE,932,1200,743,Floor,in situ,floor segment,FALSE,08/07/2004,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,1196,Deposit,TRUE,666,1200,743,Floor,in situ,bone rich mixed silts - drain? Upper floor,FALSE,08/07/2004,AH,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,1206,Deposit,TRUE,710,1200,743,Floor,in situ,turf levelling layer - for upper floor,FALSE,08/07/2004,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,1228,Deposit,TRUE,710,1200,743,Floor,in situ,levelling layer - for upper floor,FALSE,09/07/2004,AH,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH04,1250,Deposit,TRUE,710,1200,743,Floor,in situ,levelling layer for upper floor,FALSE,13/07/2004,ÁE/AH,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH05,1322,Deposit,TRUE,1200,1200,743/161,Floor,in situ,"turf deposit in room [1200], sealing lower floor",FALSE,25/05/2005,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH05,1337,Deposit,TRUE,1200,1200,743,Platform,in situ,mixed turf - collapse (?); upper floor levelling,FALSE,27/05/2005,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH05,1342,Deposit,TRUE,666,1200,743,Floor,in situ,turf debris; upper floor,FALSE,27/05/2005,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH05,1361,Deposit,TRUE,709,1200,743,Floor,in situ,turf collapse / debris upagainst S-wall of room [1200]; upper floor,FALSE,31/05/2005,ÁE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH05,1710,Deposit,TRUE,1200,1200,743,Wall,in situ,wall on e.side of entrence,FALSE,07/07/2005,GML,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH06,2124,Deposit,TRUE,1200,1200,161/743,Wall,in situ,south wall in room [1200] - later phase,FALSE,20/06/2006,SÞ/+AE,S5.3,1760,1780,1760-1780,1750-1780,Bishops Dining Room
SKH02,84,Deposit,TRUE,816,816,161,Wall,disorganized,roof/wall collapse,FALSE,06/06/2002,BL,S5.4,1780,1800,1780-1800,1780-1810,Pantry/Study & Library
SKH02,103,Deposit,TRUE,831,443,161,Floor,in situ,unexc. levelling layer under room 55 = 1222,FALSE,11/06/2002,BL,S5.4,1780,1800,1780-1800,1780-1810,Pantry/Study & Library
SKH03,262,Deposit,TRUE,709,443,743,Floor,in situ,Dump of peat ash,FALSE,11/06/2003,BL,S5.4,1780,1800,1780-1800,1780-1810,Pantry/Study & Library
SKH03,268,Deposit,TRUE,264,1200,743,Drain,in situ,Turf fill of a drain,FALSE,04/07/2003,ÁE,S5.4,1780,1800,1780-1800,1780-1810,Pantry/Study & Library
SKH03,328,Deposit,TRUE,710,443,743,Fireplace?,disorganized,Dump of clay with bricks,FALSE,18/06/2003,BL,S5.4,1780,1800,1780-1800,1780-1810,Pantry/Study & Library
