ID1,ID,Find no,Nail no,Context no,Type code,Gavin type,Type,Head type,Photo/Drawing,Completness,Corrosion,Burnt,Straightness,Length,Grain direction,Burr,Shaft thickness,Shaft cross-section shape,Shaft sides,Pinching,Head thickness,Point type,Note,Building Phase,Start Date,End Date,Real Date,Period_Date,Attribution
2508,2633,5781,845,913,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,,,,2.3,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
2513,2638,5794,860,947,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
2520,2591,5829,1114,1022,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,rectangular,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
2521,2592,5829,1115,1022,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,rectangular,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
2522,2593,5829,1116,1022,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,rectangular,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
2523,2594,5829,1118,1022,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.9,rectangular,,,2,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
2920,4487,5826,1283,1009,A2,Forged,Forged,T-head,N,complete,Very heavy,No,straight,4.2,,,0.9,rectangular,2-sided taper,,2.3,chisel,,S21.1,1650,1690,1650-1690,1630-1690,School Room
2921,4882,5826,1284,1009,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,rectangular,2-sided taper,,2.5,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4251,3181,5779,1005,909,Ax,Forged,Forged,,N,point,Very heavy,No,,,,,0.5,,,,,sharp,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4253,3150,5781,846,913,Ax,Forged,Forged,,N,head,Very heavy,No,,,,,,,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4254,3151,5781,847,913,Ax,Forged,Forged,,N,head,Very heavy,No,,,,,,,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4264,2909,5794,862,947,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.8,square,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4265,2910,5794,864,947,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.8,square,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4266,2911,5794,865,947,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.6,square,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4283,2919,5826,1281,1009,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.9,square,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4284,2920,5826,1282,1009,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.9,square,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4289,2698,5829,1117,1022,Ax,Forged,Forged,,N,head,Very heavy,No,,,,,0.6,square,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4290,2922,5829,1120,1022,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.5,square,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4291,2923,5829,1121,1022,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.4,square,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4301,3213,5839,979,1048,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,,,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4864,1845,5781,844,913,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.7,square,4-sided taper,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4865,1846,5781,849,913,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.9,square,4-sided taper,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
4883,1546,5821,1427,993,Ax,Forged,Forged,,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
5451,5495,5867,31,1122,A?,Forged?,unidentified,,N,complete,heavy,No,straight,5.5,,,0.9,rectangular,2-sided taper,,,,Part of wood is on the nail,S21.1,1650,1690,1650-1690,1630-1690,School Room
5523,5741,5779,1006,909,X,unid.,unidentified,,N,shaft,Very heavy,No,,,,,0.5,,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
5535,5693,5839,980,1048,X,Unid.,unidentified,,N,shaft,Very heavy,No,,,,,0.7,square,,,,,,S21.1,1650,1690,1650-1690,1630-1690,School Room
101,2082,2192,2896,409,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,,,2.2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
108,2418,5722,871,452,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,,,,,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
109,2083,2291,2991,455,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,,,2.2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
110,2408,2937,3638,459,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
115,2091,3054,4150,595,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
138,2409,3090,4155,702,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
396,2300,11853,5544,1949,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
397,2522,11853,5545,1949,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,2.7,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
402,2249,11654,5402,2045,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,,,1.6,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
403,2305,12028,4775,2048,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,,,1.5,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
404,2250,11656,5290,2050,A1,Forged,Forged,flat-irregular,N,head,Very heavy,,,,,,0.6,square,,,2.2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
411,2255,11672,5485,2104,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,,,2.2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
412,2256,11675,5378,2116,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,,,1.7,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1166,709,2007,2836,405,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.7,square,4-sided taper,,1.9,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1167,710,2007,2837,405,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,1.7,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1168,722,2182,2803,405,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,4-sided taper,,1.6,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1169,723,2183,2830,407,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.4,square,4-sided taper,,1.5,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1170,141,2194,2897,409,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),3.9,,,0.6,square,4-sided taper,,1.5,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1194,724,2199,2998,452,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1195,3377,2210,2832,453,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,straight,6.5,,,0.6,rectangular,2-sided taper,,2,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1196,283,2478,4163,454,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),6.3,,,0.7,square,4-sided taper,,1.7,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1197,236,5723,870,454,A1,Forged,Forged,flat-irregular,N,complete,light,No,straight,5.5,,,0.8,square,4-sided taper,,1.9,chisel,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1198,816,5723,869,454,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.7,square,4-sided taper,,2.2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1199,337,2291,2990,455,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),7.1,,,0.6,square,4-sided taper,,1.8,square,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1200,770,2937,3643,459,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,4-sided taper,,2.3,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1201,771,2937,3647,459,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.8,square,4-sided taper,,1.4,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1233,752,2651,3728,557,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,2.4,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1234,3476,2665,4192,560,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.9,rectangular,2-sided taper,,2.4,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1235,284,2735,3932,568,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,acute (>90°),6.3,,,0.4,square,4-sided taper,,1.2,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1236,754,2735,3926,568,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,4-sided taper,,1.7,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1237,755,2735,3928,568,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.7,square,4-sided taper,,2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1238,756,2735,3929,568,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.7,square,4-sided taper,,1.7,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1239,429,3098,3946,568,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),8.4,,,1,square,4-sided taper,,2.5,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1257,772,2960,3709,592,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,2.5,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1258,773,2960,3710,592,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,4-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1259,778,3058,3664,596,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.7,square,4-sided taper,,2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1260,779,3058,3669,596,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,1.6,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1261,780,3058,3670,596,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,4-sided taper,,1.5,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1267,291,2849,4049,619,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,straight,6.4,,,0.5,square,4-sided taper,,2,sharp,Missing tip,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1268,768,2849,4048,619,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,4-sided taper,,1.7,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1789,3372,8387,2661,1447,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),5.9,,,0.7,rectangular,2-sided taper,,2.2,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1790,3540,8387,2662,1447,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,1.3,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1826,3265,18131,2595,1490,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),1.6,,,0.5,rectangular,2-sided taper,,0.9,chisel,The nail is in three pices,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
1827,954,8404,2518,1490,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,2.1,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2001,3633,11851,5256,1897,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),4.1,,,0.7,square,2-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2002,3642,11851,5254,1897,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,straight,4.7,,,0.4,square,2-sided taper,,2.3,chisel,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2003,3680,11851,5259,1897,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),7.3,,,0.5,square,2-sided taper,,0.7,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2004,3875,11851,5255,1897,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.4,square,2-sided taper,,1.5,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2006,166,11606,5767,1901,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),4.3,,,0.4,square,4-sided taper,,1.1,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2011,1139,11611,5593,1915,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,4-sided taper,,1.6,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2012,221,18144,5709,1915,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),5.2,,,0.4,square,4-sided taper,,1.8,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2014,3835,11614,5586,1928,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,2-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2015,1140,11614,5587,1928,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,2.5,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2031,1147,11639,5690,2009,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,4-sided taper,,1.7,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2032,347,11640,5784,2012,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),7.2,,,0.5,square,4-sided taper,,1.6,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2033,1148,11640,5785,2012,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2035,3836,11642,5683,2016,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,2-sided taper,,2.4,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2036,3837,11642,5684,2016,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.8,square,2-sided taper,,2.3,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2037,1149,11642,5685,2016,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.7,square,4-sided taper,,1.3,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2045,133,11855,5502,2045,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),3.7,,,,square,4-sided taper,,1.3,sharp,With wood,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2046,1224,12028,4773,2048,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,2.3,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2053,1155,11664,5265,2072,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,2.3,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2058,3884,12030,5012,2106,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,2-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2060,1156,11675,5379,2116,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.4,square,4-sided taper,,1.4,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2069,1160,11682,5393,2125,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2071,3586,11687,5287,2135,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,rectangular,2-sided taper,,1.9,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2072,3841,11687,5285,2135,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,2-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2073,226,11687,5286,2135,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),5.3,,,0.6,square,4-sided taper,,2.4,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2074,1161,11687,5288,2135,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2079,3588,11690,5392,2143,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.8,rectangular,2-sided taper,,2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2204,374,11794,4754,2415,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,acute (>90°),7.6,,,,square,4-sided taper,,,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2205,1196,11794,4748,2415,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,4-sided taper,,2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2206,1197,11794,4752,2415,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2215,3871,11805,4792,2435,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.9,square,2-sided taper,,1.6,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2216,3872,11805,4793,2435,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.8,square,2-sided taper,,2.4,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2217,98,11805,4791,2435,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,straight,2.6,,,0.7,square,4-sided taper,,2,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2218,173,11806,4879,2437,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,acute (>90°),4.5,,,0.4,square,4-sided taper,,1.2,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2495,2625,3058,3671,596,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,,,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2712,4747,1999,2876,404,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,2.2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2713,4748,1999,2879,404,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2714,4541,2007,2839,405,A2,Forged,Forged,T-head,N,complete,Very heavy,No,straight,4.4,,,0.8,rectangular,2-sided taper,,1.9,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2715,4566,2007,2835,405,A2,Forged,Forged,T-head,N,complete,Very heavy,No,obtuse (<90°),4.5,,,0.6,rectangular,2-sided taper,,1.9,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2716,4751,2177,2999,405,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2717,4327,2182,2806,405,A2,Forged,Forged,T-head,N,complete,Very heavy,No,straight,3.7,,,0.7,rectangular,2-sided taper,,1.5,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2718,4477,2182,2804,405,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4.2,,,0.7,rectangular,2-sided taper,,1.6,chisel,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2719,4661,2182,2805,405,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),5.1,,,0.8,rectangular,2-sided taper,,2,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2720,4752,2183,2831,407,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.5,rectangular,2-sided taper,,1.5,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2741,4417,3553,3348,453,A2,Forged,Forged,T-head,N,complete,Very heavy,No,obtuse (<90°),4,,,0.8,rectangular,2-sided taper,,1.7,chisel,Missing tip,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2742,4382,2221,2988,454,A2,Forged,Forged,T-head,N,complete,Very heavy,No,obtuse (<90°),3.9,,,0.8,rectangular,2-sided taper,,1.5,chisel,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2743,4280,3354,3327,454,A2,Forged,Forged,T-head,N,complete,Very heavy,No,obtuse (<90°),3.5,,,1,rectangular,2-sided taper,,1.4,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2744,4479,2937,3637,459,A2,Forged,Forged,T-head,N,complete,heavy,No,straight,4.2,,,0.8,rectangular,2-sided taper,,2.1,chisel,Missing tip,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2745,4601,2937,3646,459,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4.6,,,0.8,rectangular,2-sided taper,,1.8,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2746,4799,2937,3636,459,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.8,rectangular,2-sided taper,,2.4,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2747,4800,2937,3639,459,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,1.6,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2748,4801,2937,3642,459,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,2.2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2749,4802,2937,3644,459,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2750,4803,2937,3645,459,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,1.5,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2751,4804,2937,3648,459,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.6,rectangular,2-sided taper,,2.3,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2752,4805,2937,3649,459,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,rectangular,2-sided taper,,1.7,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2753,5171,2937,3640,459,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.6,square,2-sided taper,,1.9,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2783,4669,2735,3927,568,A2,Forged,Forged,T-head,N,complete,Very heavy,No,obtuse (<90°),5.2,,,0.3,rectangular,2-sided taper,,2.3,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2784,4684,2735,3930,568,A2,Forged,Forged,T-head,N,complete,Very heavy,No,acute (>90°),5.5,,,0.9,rectangular,2-sided taper,,1.6,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2785,4785,2735,3931,568,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,0.9,rectangular,2-sided taper,,1.8,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2796,4446,2950,3692,591,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4.1,,,0.8,rectangular,2-sided taper,,1.6,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2797,4602,2950,3693,591,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),4.6,,,1,rectangular,2-sided taper,,2,sharp,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2798,4806,2950,3694,591,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.9,rectangular,2-sided taper,,2,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2799,4807,2950,3695,591,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,1,rectangular,2-sided taper,,2.3,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
2800,4808,2950,3696,591,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.9,rectangular,2-sided taper,,1.9,,,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
